VibrationNum,HeightNum,VibrationBinary,HeightBinary,BinaryValues
0.380299216,488.6047064,0,0,0
0.64836775,507.1229123,0,0,0
0.495830757,575.9735017,0,0,0
0.867691405,515.0768864,0,0,0
0.307926255,484.4484987,0,0,0
0.834664405,484.8830781,1,0,1
0.378435231,495.4814288,0,0,0
0.70041625,439.7338257,0,1,1
0.495179045,495.239321,0,0,0
0.043537258,517.9444906,0,0,0
0.481692462,504.2010893,0,0,0
0.40672237,594.0797996,0,1,1
0.357637639,485.3189025,0,0,0
0.328467666,504.3393817,0,0,0
0.444153812,517.3982969,0,0,0
0.04915052,503.4857834,0,0,0
0.257912579,480.4336329,0,0,0
0.734325625,508.2119101,0,0,0
0.057297782,503.837093,0,0,0
0.185032983,497.398093,0,0,0
0.794050336,514.3697448,0,0,0
0.962139263,599.1703387,0,1,1
0.933905569,494.0022833,1,0,1
0.920486815,485.8019883,0,0,0
0.967792008,499.3639622,0,0,0
0.684995352,503.6327916,0,0,0
0.84146653,610.3959324,0,0,0
0.385007713,508.1975486,0,0,0
0.134005727,480.3850074,0,0,0
0.850753948,529.3456094,0,0,0
0.979004395,516.431678,0,0,0
0.442354488,491.3528858,0,0,0
0.675476527,507.7944295,0,0,0
0.572416367,484.81372,0,0,0
1.433142537,484.7466135,0,0,0
0.109466509,495.7066154,0,0,0
0.062539016,481.5155776,0,0,0
0.40921569,518.6625909,0,0,0
0.598575994,495.2667321,0,0,0
0.70439335,518.4514255,0,0,0
0.735912535,482.9417723,0,0,0
0.30426723,493.1387014,0,0,0
0.251475664,519.0710009,0,0,0
0.82122949,491.6170901,0,0,0
0.333181888,492.9721794,0,0,0
0.393951668,484.1671754,0,0,0
0.305914178,492.8438131,0,0,0
0.399593613,504.5379969,0,0,0
0.476449109,411.5716457,0,1,1
0.656307096,512.0137899,0,0,0
0.922575142,507.6487682,0,0,0
0.915900127,506.2951785,0,0,0
0.586153747,565.9672566,0,1,1
0.483499077,517.7761996,0,0,0
0.33311988,518.3655388,0,0,0
1.433142537,490.1233836,0,0,0
0.01663994,494.0597415,0,0,0
0.509002073,572.0049065,0,0,0
0.547961509,494.6303599,0,0,0
0.481645685,512.1658874,0,0,0
0.418364399,499.2278979,0,0,0
1.433142537,498.6323314,0,0,0
0.037772232,492.1819319,0,0,0
0.772658111,519.9311638,0,0,0
0.967969303,505.7682378,0,0,0
0.073463202,484.9596583,0,0,0
0.143410479,486.3602299,0,0,0
0.962865053,490.3801639,0,0,0
0.708600966,500.2686725,0,0,0
0.084099841,416.0258707,0,1,1
0.298735838,482.3786063,0,0,0
0.497857648,501.3671511,0,0,0
0.994581695,489.0424389,0,0,0
0.491775329,487.4209794,0,0,0
0.133129031,494.9865968,0,0,0
0.500966364,483.3480638,0,0,0
0.905651683,589.186412,1,1,1
0.744118008,509.0501356,0,0,0
0.464360589,502.7790744,0,0,0
0.754731335,496.1972412,0,0,0
0.744726713,525.7087436,0,1,1
0.473013083,505.7284821,0,0,0
0.05820109,504.8791498,0,0,0
0.785939908,517.7599929,0,0,0
0.392862728,486.2340271,0,0,0
0.283080975,502.2000106,0,0,0
0.17089659,487.5113487,0,0,0
0.781343917,509.877256,0,0,0
0.269399479,495.0608911,0,0,0
0.910778149,518.0922979,0,0,0
0.604668192,482.6752498,0,0,0
0.753152205,509.5748647,0,0,0
0.373152497,493.6500636,0,0,0
0.090007137,506.6989892,0,0,0
0.484869519,513.3230296,0,0,0
0.191676861,435.3336582,0,1,1
0.6397258,514.0097065,0,0,0
0.431721473,501.6753502,0,0,0
0.52014253,511.2052492,0,0,0
0.10510135,496.5401298,0,0,0
0.045265652,543.8894252,0,1,1
0.428378271,516.3500237,0,0,0
0.138757543,481.1066572,0,0,0
0.055908603,482.4659463,0,0,0
0.154945001,485.878433,0,0,0
0.223434269,442.5300114,0,0,0
0.083563954,424.4573827,0,1,1
0.348107412,493.0053722,0,0,0
0.340755533,412.9409922,0,1,1
0.306636272,448.8667413,0,1,1
1.433142537,500.6055188,0,0,0
1.433142537,518.8563985,0,0,0
0.857748405,594.2280173,0,1,1
0.996742429,573.279178,0,0,0
0.025440299,490.6783411,0,0,0
0.996515048,518.1551525,0,0,0
0.286433131,494.1052897,0,0,0
0.629040199,487.2068172,1,0,1
0.459371505,499.2511009,0,0,0
0.4496423,506.7411273,0,0,0
1.433142537,491.3331095,0,0,0
0.930995499,481.94763,0,0,0
0.811222217,587.0970257,0,0,0
0.505302862,500.7003317,0,0,0
0.952334357,516.8716402,0,0,0
0.607871506,452.9103775,0,1,1
0.798572836,597.8179291,0,1,1
0.737138268,489.5449593,1,0,1
0.230114611,483.5447192,0,0,0
0.202602608,502.3324994,0,0,0
0.669884573,481.609502,1,0,1
0.557382863,486.4173597,0,0,0
0.214821159,505.7368862,0,0,0
0.136852576,477.1353288,0,0,0
0.966984618,453.7496685,0,1,1
0.306400336,512.4283002,0,0,0
0.228773916,413.1606554,0,1,1
0.872565608,516.6909091,0,0,0
0.504512635,502.4085862,0,0,0
0.313906443,501.7537093,0,0,0
0.879906217,510.0681721,0,0,0
0.53697264,519.6921748,0,0,0
0.2101261,517.681265,0,0,0
0.244756854,502.4509466,0,0,0
0.665427214,496.243224,0,0,0
0.800573246,488.3988887,0,0,0
0.670994532,507.0345267,1,0,1
0.979185879,496.146064,0,0,0
0.72580737,480.2300829,0,0,0
0.888169743,515.1419493,0,0,0
0.500384554,502.8895057,0,0,0
0.754497425,514.2709661,0,0,0
0.232493228,525.6277902,0,0,0
0.504906942,518.2555739,0,0,0
0.119876491,483.8441433,0,0,0
0.216287064,493.4970713,0,0,0
0.431842005,496.0255238,0,0,0
0.829126697,490.9674625,0,0,0
0.551221845,536.4403401,0,1,1
0.740518512,516.3987182,0,0,0
1.790083945,482.8963698,1,0,1
0.481738352,509.2815971,0,0,0
0.750023741,508.4049466,0,0,0
0.540785173,497.0203841,0,0,0
0.808818403,498.6869137,0,0,0
0.398649278,495.2074896,0,0,0
0.97281679,483.7632389,0,0,0
0.177154875,500.6940847,0,0,0
0.094045714,484.0511904,0,0,0
0.031885853,481.3876893,0,0,0
0.769279779,490.0252714,0,0,0
0.440217069,491.8440002,0,0,0
0.482743261,567.6470221,0,0,0
0.317640675,505.4740302,0,0,0
0.180687009,490.173492,0,0,0
0.790375156,486.0906353,0,0,0
0.073013551,495.3169483,0,0,0
0.566335578,515.8464409,0,0,0
0.601527757,499.7350529,0,0,0
0.070066121,500.3029875,0,0,0
0.348245057,516.0789155,0,0,0
0.490617172,501.8875647,0,0,0
1.433142537,515.1392923,0,0,0
0.095035332,488.3136011,0,0,0
0.939814588,506.2007952,0,0,0
0.551545679,483.0956127,0,0,0
0.386156509,499.5426404,0,0,0
0.404343601,504.0154667,0,0,0
0.957407319,495.862557,0,0,0
0.34641377,486.4185272,0,0,0
0.563013059,481.9979608,0,0,0
0.869964287,495.8201214,0,0,0
0.204511288,499.1132947,0,0,0
0.178469839,480.6185516,0,0,0
0.74216153,511.6234049,0,0,0
0.243972493,498.966508,0,0,0
0.06431696,480.8878119,0,0,0
0.881336266,516.3902628,0,0,0
0.541360544,504.2171384,0,0,0
0.063311819,497.2252375,0,0,0
0.405658899,508.9105275,0,0,0
0.128575792,484.864394,0,0,0
0.17791945,483.3621368,0,0,0
0.851946883,514.7347502,0,0,0
0.248004636,484.9229068,0,0,0
0.9007849,500.7709673,0,0,0
0.215371357,481.8087609,0,0,0
0.25907323,519.4781456,0,0,0
0.81195326,514.0309383,0,0,0
0.011381449,542.5636846,0,1,1
0.548262724,486.1922916,0,0,0
0.934532337,518.0773326,0,0,0
0.452028212,546.9946472,0,1,1
0.900630833,514.6189347,0,0,0
0.905793104,493.7204834,1,0,1
0.028584959,498.0867545,0,0,0
0.367101942,508.7675034,0,0,0
0.455078665,499.4554153,0,0,0
0.583736147,521.9787013,0,1,1
0.986312011,484.686205,0,0,0
0.995638999,503.82053,0,0,0
0.952952093,517.3323447,0,0,0
0.137360552,493.8801685,0,0,0
0.710283853,517.7587439,1,0,1
0.777989937,497.4308803,0,0,0
0.908141856,482.5308019,0,0,0
0.048939726,501.4481765,0,1,1
0.798624131,547.5503667,0,1,1
0.774130683,516.4859462,0,0,0
0.607103997,504.9953821,0,0,0
0.3839383,502.3109253,0,0,0
0.438826338,543.4818539,0,1,1
0.185115429,575.6770098,0,1,1
0.932291313,505.4292594,0,0,0
0.389311727,481.6792632,0,0,0
0.392690187,490.1920796,0,0,0
0.717089407,497.3876073,0,0,0
0.75983761,504.1400552,0,0,0
0.912620392,510.1637028,0,0,0
0.902447479,481.0646813,0,0,0
1.433142537,481.4130838,0,0,0
0.980601556,491.4307383,0,0,0
0.656946093,508.1273863,0,0,0
0.912628337,617.4883895,0,0,0
0.435150512,502.216607,0,0,0
0.334669144,518.6121821,0,0,0
0.025368727,445.7226668,0,1,1
0.263927107,506.1818657,0,0,0
0.432654035,506.9773057,0,0,0
0.282052385,490.8829156,0,0,0
0.931379116,476.8398031,0,0,0
0.112829155,508.8244106,0,0,0
0.153219988,499.6090865,0,0,0
0.556693737,486.9699634,0,0,0
0.725685464,488.692993,0,0,0
0.506865443,511.5246772,0,0,0
0.405061097,434.0392061,0,1,1
0.22981643,481.7681244,0,0,0
0.916540702,497.8245001,0,0,0
0.930802105,501.7282435,0,0,0
0.063819908,495.8378732,0,0,0
0.720529878,514.9978328,0,0,0
0.097533705,503.1297936,0,0,0
1.433142537,490.1569609,0,0,0
0.635282554,498.4871146,0,0,0
0.78863943,514.4249762,0,0,0
0.483306598,505.346259,0,0,0
0.061146615,515.1126623,0,0,0
0.912109141,480.2240025,0,0,0
0.045350972,489.4394055,0,0,0
0.46981775,511.9431448,0,0,0
0.844042435,509.7101672,0,0,0
0.59262748,505.0388664,0,0,0
0.875520748,481.9402296,0,0,0
0.788194069,508.1968777,0,0,0
1.433142537,402.3189103,0,1,1
0.8805002,480.3417741,0,0,0
0.749346072,484.3044393,0,0,0
0.280253429,425.1895281,0,1,1
1.433142537,490.2004526,0,0,0
0.269145717,497.4191963,0,0,0
0.280624758,501.2303459,0,0,0
0.162617583,506.8700413,0,0,0
0.18780294,487.5937573,0,0,0
0.179212925,494.8155146,0,0,0
0.329986643,468.4278772,0,1,1
0.908734092,484.1812898,0,0,0
0.720443228,516.3874737,0,0,0
0.314510018,497.3084013,0,0,0
0.935520748,490.4488863,0,0,0
0.263563578,493.8686751,0,0,0
0.88463395,491.5001864,0,0,0
0.764446519,509.7599031,0,0,0
0.893799815,494.7917621,0,0,0
0.230428482,481.8742269,0,0,0
1.433142537,518.8851724,0,0,0
0.37460888,485.7661478,0,0,0
0.747769184,496.1116193,0,0,0
0.404040316,500.1203588,0,0,0
0.580979769,595.5163473,0,1,1
0.748369016,490.9123229,0,0,0
0.725615295,508.4839075,1,0,1
0.757459992,496.3606787,0,0,0
0.89249005,483.4929944,0,0,0
0.810642517,486.344724,1,0,1
0.741919309,484.2664223,0,0,0
0.131898556,498.1347696,0,0,0
0.609001314,491.4902525,0,0,0
0.089620603,482.8246931,0,0,0
0.618761647,429.7176853,0,1,1
0.64439364,484.4747863,0,0,0
0.454813887,518.062153,0,0,0
0.962466052,586.5142217,0,0,0
0.980448518,487.3440126,0,0,0
0.030524974,512.9682624,0,0,0
0.338002785,506.3546689,0,0,0
0.685110426,499.0934013,0,0,0
1.433142537,526.3490418,0,0,0
0.050667288,500.2211993,0,0,0
1.433142537,490.1393849,0,0,0
0.066841151,498.3988522,0,0,0
0.050520455,515.600098,0,0,0
0.21180742,499.6299731,0,0,0
0.883119142,513.4262926,0,0,0
0.132168989,519.5484924,0,0,0
0.600510112,513.5399895,0,0,0
0.363040868,496.2639675,0,0,0
0.978958664,482.5567235,0,0,0
0.712919077,517.855406,0,0,0
1.530663977,493.0512596,1,0,1
0.329880099,486.4034202,0,0,0
0.343618074,486.2060323,0,0,0
1.433142537,512.016943,0,0,0
0.756749676,519.5000245,0,0,0
0.73946814,505.4127791,0,0,0
0.173756659,484.6076707,0,0,0
0.560501551,483.6501781,0,0,0
0.711438472,492.4253788,0,0,0
0.465498446,483.1688641,0,0,0
0.294848984,454.2843332,0,1,1
1.840898833,519.3614874,1,0,1
0.804239305,508.735964,0,0,0
0.812466416,499.5390928,0,0,0
0.850545865,514.7057415,0,0,0
0.572898857,481.9519228,0,0,0
0.221531547,480.5661164,0,0,0
0.420525805,514.7402031,0,0,0
0.88686509,503.648479,0,0,0
0.292460829,568.6521356,0,1,1
0.584622557,495.2846191,0,0,0
1.433142537,509.0767859,0,0,0
0.242879857,587.1042339,0,0,0
0.534883809,514.9217028,0,0,0
0.74963016,483.4968405,1,0,1
0.040648828,526.4923053,0,0,0
0.562812609,504.1137406,0,0,0
0.992939917,495.7476186,0,0,0
0.230844968,507.6316611,0,0,0
0.763177064,480.3769186,1,0,1
0.241744676,494.5504219,0,0,0
0.396832057,489.4428795,0,0,0
1.433142537,517.9165373,0,0,0
0.322372314,511.4187868,0,0,0
0.805812819,479.2310248,0,0,0
0.226352262,513.7575424,0,0,0
0.064768983,493.8350813,0,0,0
0.739585213,480.5168435,0,0,0
0.487601565,501.9274615,0,0,0
0.205364099,490.4954517,0,0,0
0.6126527,528.4889992,0,1,1
0.793317208,497.9976261,0,0,0
0.989209684,517.6872277,0,0,0
0.277138558,486.4724994,0,0,0
0.69515107,483.7698664,0,0,0
0.629053598,509.4706925,0,0,0
0.277485172,491.7338327,0,0,0
0.970930372,431.0958574,0,0,0
0.102172214,480.8011674,0,0,0
0.317804289,484.5025209,0,0,0
0.421417497,481.414418,0,0,0
0.093320664,519.0862433,0,0,0
0.112927265,437.5879802,0,0,0
0.251774292,512.7131729,0,0,0
0.476863201,498.5356859,0,0,0
0.773215372,484.2998974,0,0,0
0.519218068,495.7006887,0,0,0
1.433142537,487.6842449,0,0,0
0.953849621,506.3470596,0,0,0
0.629124219,500.5940587,0,0,0
0.731961465,497.1045357,0,0,0
0.822275246,506.3481918,0,0,0
0.902085757,502.0444712,0,0,0
0.73410761,514.3882726,0,0,0
0.904658301,566.5596094,0,1,1
0.914954262,514.8099626,0,0,0
0.150723625,480.2427921,0,0,0
0.296818711,491.8898435,0,0,0
0.07340356,512.419023,0,0,0
0.129935432,499.4256406,0,0,0
0.82786929,518.7131833,0,0,0
0.460878656,501.4530226,0,0,0
1.433142537,514.6179147,0,0,0
0.477709529,513.8323531,0,0,0
0.783215796,508.4148221,0,0,0
0.720348409,519.8024777,0,0,0
0.231830583,490.5536848,0,0,0
0.532385675,482.5452744,0,0,0
0.81763673,481.8908613,0,0,0
0.257952314,543.9931413,0,0,0
0.014896076,590.0404189,0,0,0
0.479921663,518.8114766,0,0,0
0.613193741,495.2956507,1,0,1
0.029547328,511.9724517,0,0,0
0.674824775,483.6491005,0,0,0
0.562323933,519.2909201,0,0,0
0.982390806,490.6788452,1,0,1
0.149294359,509.4669659,0,0,0
0.206675611,501.0847414,0,0,0
0.798401183,512.3766084,0,0,0
1.115829169,505.0928434,1,0,1
0.237673932,495.0230792,0,0,0
0.223067032,483.3996428,0,0,0
1.433142537,501.6376456,0,0,0
0.150893097,569.729891,0,0,0
0.975590668,490.6768103,0,0,0
0.403266734,510.8230797,0,0,0
0.408777028,561.0779622,0,0,0
0.980529926,493.0693867,0,0,0
0.574279653,486.3034914,0,0,0
0.605591692,491.9549933,0,0,0
0.630633448,534.5938339,0,0,0
0.694495476,512.780225,0,0,0
0.497350786,502.1340242,0,0,0
0.422278497,509.5070622,0,0,0
0.721393302,503.4588749,0,0,0
0.35670366,493.9337219,0,0,0
0.051746872,518.0529696,0,0,0
0.630850285,518.4082403,0,0,0
0.416339586,617.7459586,0,0,0
1.433142537,483.4490065,0,0,0
0.461195651,489.3302336,0,0,0
0.821985137,506.1901757,0,0,0
0.9463748,515.3588025,0,0,0
0.051876314,505.8942597,0,0,0
0.578504402,514.0686469,0,0,0
0.240512365,519.0125016,0,0,0
0.750614264,481.4611888,1,0,1
0.404556677,485.3526854,0,0,0
0.228603311,483.122225,0,0,0
0.008843947,483.7882175,0,0,0
0.790860175,494.6195371,0,0,0
0.389171561,563.4652176,0,1,1
0.898653174,498.9967005,0,0,0
0.18833111,483.171608,0,0,0
0.132491086,513.7139971,0,0,0
0.045382841,502.3521563,0,0,0
0.018378222,487.9316687,0,0,0
0.197307024,501.431324,0,0,0
0.400268475,499.068792,0,0,0
0.581076471,483.4353592,0,0,0
0.195421578,441.5889498,0,0,0
0.909706872,518.5977912,0,0,0
0.759536639,598.6980116,0,1,1
0.917948204,510.9862465,0,0,0
0.000774949,504.8931509,0,0,0
0.476753026,484.3416782,0,0,0
0.98399702,502.2008101,0,0,0
0.263556303,465.7984009,0,1,1
0.286892347,503.0683708,0,0,0
1.433142537,507.8536179,0,0,0
0.844248358,484.1338968,0,0,0
0.201417169,518.3041821,0,0,0
0.016053006,439.0923069,0,0,0
0.949217788,552.4688787,0,1,1
0.166607247,500.9217825,0,0,0
0.107527651,508.1957781,0,0,0
0.013076659,589.350596,0,0,0
0.720325788,482.9148234,1,0,1
0.710539813,502.4643566,1,0,1
1.433142537,495.3161461,0,0,0
1.433142537,466.3392341,0,1,1
0.96830638,510.943535,0,0,0
0.252432161,498.7855963,0,0,0
0.217971149,480.2341863,0,0,0
0.553104519,503.4188197,0,0,0
0.655928029,488.9189961,0,0,0
0.042200539,517.7549436,0,0,0
0.526593477,515.7430817,0,0,0
0.248560736,489.0445104,0,0,0
0.789643989,489.4020758,0,0,0
0.112176154,429.9494614,0,1,1
0.584268327,484.7782015,0,0,0
0.848786763,422.2875854,0,1,1
0.508545863,512.5196013,0,0,0
0.496728822,488.481961,0,0,0
0.027185396,573.2259888,0,1,1
0.721871466,480.0834632,0,0,0
0.79615143,511.1966657,0,0,0
0.893660159,524.6448941,0,1,1
0.458417636,486.0487685,0,0,0
0.892848759,519.7822563,0,0,0
0.342345459,511.5425652,0,0,0
0.052616304,501.6177928,0,0,0
0.688333445,489.2875141,0,0,0
0.883402855,509.0455019,0,0,0
0.904020055,525.4803053,1,1,1
0.782061933,506.1202992,0,0,0
0.069163832,518.226306,0,0,0
0.416079233,499.93918,0,0,0
0.250709101,480.46826,0,0,0
0.139528399,482.4428353,0,0,0
0.565122661,517.2755969,0,0,0
0.468309727,509.5049038,0,0,0
0.33178458,491.0801567,0,0,0
0.855470821,498.395723,0,0,0
0.789459212,519.9178703,0,0,0
0.5085307,514.7948845,0,1,1
0.027370607,507.3000874,0,0,0
0.517687369,496.516182,0,0,0
0.540687655,503.5558292,0,0,0
0.726744147,511.2399241,1,0,1
0.356234665,486.6073431,0,0,0
0.768573722,501.5276134,0,0,0
0.225054551,512.8969827,0,0,0
0.937679868,516.1647858,0,0,0
0.393590231,519.7283328,0,0,0
0.56652409,484.5491054,0,0,0
0.880036413,519.0776238,0,0,0
0.738357877,490.3333468,0,0,0
0.070680024,483.8374171,0,0,0
0.649640471,477.0668494,0,0,0
0.032458042,507.7527093,0,0,0
0.626052762,483.1922919,0,0,0
0.341384921,486.1720272,0,0,0
1.433142537,515.8249143,0,0,0
0.430731279,499.682928,0,0,0
0.432345724,487.052291,0,0,0
0.929454839,501.0202587,0,0,0
0.447193009,517.9073723,0,0,0
0.636025411,510.251777,0,0,0
0.531578694,486.528628,0,0,0
0.792253412,506.9397075,0,0,0
0.897378821,486.189212,1,0,1
0.38410047,486.4852525,0,0,0
0.614083522,487.3772383,0,0,0
0.590427846,483.6300232,0,0,0
0.716583552,513.1761045,0,0,0
0.196146478,502.6584408,0,0,0
0.623644763,498.262566,0,0,0
0.350503573,447.8850713,0,1,1
0.981992259,506.3768638,0,0,0
0.388059101,599.6651487,0,1,1
0.144891517,507.547627,0,0,0
0.851483886,481.1235435,0,0,0
0.317912879,497.6885243,0,0,0
0.848741034,507.7019581,0,0,0
0.656472961,502.2111482,0,0,0
0.387876459,499.6338935,0,0,0
0.619699636,528.077788,0,0,0
0.634987479,487.9983535,1,0,1
0.100166696,492.2024228,0,0,0
0.017579122,515.7906406,0,0,0
0.140933639,491.7772329,0,0,0
0.631620614,434.8035299,0,1,1
0.624186592,510.2100645,0,0,0
0.77769155,504.1608083,0,0,0
0.990365623,472.1364329,0,1,1
0.435090967,493.6969155,0,0,0
0.953942566,509.8649705,0,0,0
0.515302521,509.4812863,0,0,0
0.446039582,486.4448645,0,0,0
0.033936277,502.4140795,0,0,0
0.218332906,482.8830292,0,0,0
0.35129195,511.534958,0,0,0
0.633481493,547.032972,0,1,1
0.952592672,508.5377022,0,0,0
0.415026292,490.9039929,0,0,0
0.721505013,436.5185776,0,1,1
0.582882842,485.7357627,0,0,0
0.899559298,515.1730503,1,0,1
0.85261628,594.8708778,0,1,1
0.690391627,498.3739528,0,0,0
0.394178605,517.2855576,0,0,0
0.165186449,481.4542256,0,0,0
0.48629866,498.737871,0,0,0
0.238720727,502.2714524,0,0,0
0.134113723,515.4246325,0,0,0
0.936829223,492.8565939,0,0,0
0.257427693,489.3118799,0,0,0
0.391219683,559.6973907,0,0,0
0.855222973,481.0699311,0,0,0
0.119434133,489.5668812,0,0,0
0.706465417,512.2529786,0,0,0
0.961311824,460.5581925,0,1,1
0.19582755,502.1594335,0,0,0
0.103785256,505.8714469,0,0,0
0.343422805,493.8707278,0,0,0
0.729996845,507.0730858,0,0,0
0.881869221,500.3518384,0,0,0
0.480406429,582.6300482,0,1,1
0.700626522,491.0539437,0,0,0
0.627284784,496.1296845,0,0,0
0.098280226,515.2003904,0,0,0
0.684882994,498.1275682,0,0,0
0.302010209,519.6956211,0,0,0
0.15646902,491.6484365,0,0,0
0.28728255,513.307385,0,0,0
0.9964122,480.9575859,0,0,0
0.199142311,490.9269607,0,0,0
0.548350951,495.7379718,0,0,0
0.745540906,489.5094753,1,0,1
0.700938595,517.907968,0,0,0
0.267428753,472.4655354,0,1,1
0.584639821,498.6340987,0,0,0
0.594668506,511.4079601,0,0,0
0.043243009,508.8125866,0,0,0
0.268204884,508.6360099,0,0,0
0.601852389,561.2041732,0,1,1
0.346373485,493.0389398,0,0,0
0.735759697,504.4858966,0,0,0
0.397131523,470.9702237,0,1,1
0.955125904,500.4077981,1,0,1
0.623094073,485.3507277,0,0,0
0.179478261,499.9698263,0,0,0
0.778136472,519.8737355,1,0,1
1.433142537,508.146104,0,0,0
0.931605806,516.0157717,0,0,0
0.733140035,504.3943173,0,0,0
0.629322421,505.8662903,1,0,1
0.331915191,491.2422685,0,0,0
0.837424472,484.4410765,0,0,0
0.317614886,505.5498893,0,0,0
0.335562997,514.1827713,0,0,0
1.433142537,498.4910856,0,0,0
0.295163519,519.073519,0,0,0
0.230438373,505.8348342,0,0,0
0.731708403,518.6119736,0,0,0
0.706472762,482.4898999,1,0,1
0.326087757,481.8003464,0,0,0
0.392996732,487.6116418,0,0,0
0.852240658,490.2913513,0,0,0
0.63306311,619.6541673,0,0,0
1.433142537,512.6188427,0,0,0
0.520262195,483.9716013,0,0,0
0.862871433,480.616775,0,0,0
0.34926918,506.2497239,0,0,0
0.408879576,446.3497152,0,0,0
0.051257509,422.0456121,0,1,1
0.019109088,516.1212401,0,0,0
0.242177922,530.0485215,0,1,1
0.023583654,503.4545613,0,0,0
0.721700331,516.4034409,0,0,0
0.710864601,511.8662017,0,0,0
0.655503985,518.0664466,0,0,0
0.886043239,471.2558355,0,1,1
0.189573201,485.3969079,0,0,0
0.996009485,451.353179,0,0,0
0.267967915,488.676061,0,0,0
0.278903556,481.3362344,0,0,0
0.673398385,501.1890205,0,0,0
0.572284206,502.3511953,0,0,0
0.118183033,509.1159265,0,0,0
0.637804811,492.9618792,0,0,0
0.751799997,481.3481897,0,0,0
0.937663114,513.1263101,0,0,0
0.047178973,485.3135267,0,0,0
0.089960915,514.5702556,0,0,0
0.718165814,496.7105932,0,0,0
0.650935033,488.8128884,0,0,0
0.006724225,489.7247166,0,0,0
0.709494031,507.1858501,0,0,0
0.290861098,518.2150842,0,0,0
0.258973843,506.5705474,0,0,0
0.634832493,537.3778411,0,0,0
0.229007711,422.1896943,0,1,1
0.82501873,516.5814949,0,0,0
0.348809167,512.0439874,0,0,0
0.97798697,518.0883903,0,0,0
0.155371081,480.4848091,0,0,0
0.266026438,490.7555724,0,0,0
0.761374286,494.4094752,0,0,0
0.634119201,484.0209342,0,0,0
0.149918381,496.6976343,0,0,0
0.6338939,503.3695842,0,0,0
0.416651102,514.7268726,0,0,0
0.368255215,516.237161,0,0,0
0.296224083,495.9851768,0,0,0
0.444212869,516.8838014,0,0,0
0.680961404,506.7599876,0,0,0
0.457063444,504.9758975,0,0,0
1.889646832,498.0849232,1,0,1
0.770635389,507.4702689,0,0,0
0.680342821,502.3737571,0,0,0
0.827742886,496.6188875,0,0,0
0.346098532,431.1430186,0,0,0
0.081185893,476.9792045,0,1,1
0.565925801,514.2462952,0,0,0
0.542308112,493.2789546,0,0,0
1.433142537,495.1348666,0,0,0
0.55583966,509.807682,0,0,0
0.50487634,513.9798392,0,0,0
0.214685734,483.8320216,0,0,0
0.829755536,486.9553451,0,0,0
0.45308094,486.0326294,0,0,0
0.114382414,512.9303258,0,0,0
0.103990372,499.2105952,0,0,0
0.09171444,492.3111656,0,0,0
0.137375688,510.949349,0,0,0
0.314174676,489.6401166,0,0,0
0.418984529,516.6256975,0,0,0
0.234692031,433.7805703,0,0,0
0.592909854,498.178799,0,0,0
0.572255543,519.4350974,0,0,0
0.417604613,513.2537087,0,0,0
0.771988336,501.412063,0,0,0
0.74766909,517.7093098,0,0,0
0.125339165,518.7948931,0,0,0
0.145095628,570.8362735,0,1,1
0.979913059,510.0886049,0,0,0
0.482834917,507.2999804,0,0,0
0.991820434,459.8797284,0,0,0
0.080493274,488.324318,0,0,0
0.845509905,518.0290379,0,0,0
0.168933741,507.3362812,0,0,0
0.465664501,499.6194851,0,0,0
0.138568196,487.1500524,0,0,0
0.75159811,493.6798275,0,0,0
0.87938744,519.6882552,0,0,0
1.433142537,482.2855991,0,0,0
0.874039184,507.5774009,0,0,0
0.336558027,505.3156509,0,0,0
0.063090899,506.9795053,0,0,0
0.938808377,446.6038997,0,0,0
0.367500844,498.4867652,0,0,0
0.810171144,519.8436674,0,0,0
0.732842823,476.6291149,0,0,0
0.949781855,515.1844847,0,0,0
0.880476458,518.6400258,0,0,0
0.044853086,497.1788262,0,0,0
0.328887328,486.9267403,0,0,0
0.997226219,485.8316648,0,0,0
0.238280294,493.3573062,0,0,0
0.467376425,492.8827175,0,0,0
1.433142537,484.8521732,0,0,0
0.065618832,518.0095618,0,0,0
0.117992392,590.7737454,0,1,1
0.775540977,498.021266,0,0,0
0.777510949,496.033872,0,0,0
0.277043594,503.0934126,0,0,0
0.255854542,501.1386848,0,0,0
0.250421512,518.7360652,0,0,0
0.203678028,487.9424857,0,0,0
0.807184155,481.7243118,0,0,0
0.866598379,493.113082,0,0,0
1.433142537,510.5708037,0,0,0
0.81618951,480.1440102,0,0,0
1.00919219,508.1266367,1,1,1
0.9657689,499.6042068,0,0,0
0.781336183,491.2655506,0,0,0
0.729876977,482.1706354,0,0,0
0.494037571,484.9914059,0,0,0
0.132262814,514.8072386,0,0,0
0.070450698,491.8338783,0,0,0
0.082207776,493.6907609,0,0,0
0.656848092,515.8156863,0,0,0
0.696328956,513.515687,0,0,0
0.859193882,510.0228578,1,0,1
0.096581143,504.3721308,0,0,0
0.156864694,499.8067988,0,0,0
1.433142537,498.4618314,0,0,0
1.880514267,495.3942502,1,0,1
0.097679097,503.8053844,0,0,0
0.868196351,484.987165,0,0,0
0.250484457,490.6823736,0,0,0
0.767509436,514.9136761,0,0,0
0.996618999,496.0438974,0,0,0
0.593124163,495.9741107,0,0,0
0.531649674,517.8790461,0,0,0
0.960260249,488.6545713,0,0,0
0.131372536,489.1120315,0,0,0
